time,mass,MOIx,MOIy,MOIz,centre-of-mass
0.190000,65.341031,0.279249,303.868041,303.868041,1.755330
0.195000,65.326694,0.279211,303.783237,303.783237,1.755229
0.200000,65.312363,0.279173,303.698545,303.698545,1.755128
0.205000,65.298038,0.279135,303.613954,303.613954,1.755027
0.210000,65.283720,0.279097,303.529478,303.529478,1.754926
0.215000,65.269407,0.279059,303.356818,303.356818,1.754825
0.220000,65.255103,0.279022,303.272688,303.272688,1.754725
0.225000,65.240804,0.278984,303.188662,303.188662,1.754625
0.230000,65.226512,0.278946,303.104746,303.104746,1.754525
0.235000,65.212228,0.278908,303.020941,303.020941,1.754425
0.240000,65.197949,0.278871,302.937237,302.937237,1.754326
0.245000,65.183676,0.278833,302.853639,302.853639,1.754227
0.250000,65.169409,0.278795,302.770150,302.770150,1.754128
0.255000,65.155151,0.278757,302.686769,302.686769,1.754029
0.260000,65.140897,0.278720,302.603488,302.603488,1.753931
0.265000,65.126650,0.278682,302.520316,302.520316,1.753832
0.270000,65.112410,0.278644,302.437252,302.437252,1.753734
0.275000,65.098175,0.278607,302.354286,302.354286,1.753636
0.280000,65.083947,0.278569,302.271423,302.271423,1.753538
0.285000,65.069725,0.278531,302.188669,302.188669,1.753441
0.290000,65.055509,0.278494,302.106019,302.106019,1.753344
0.295000,65.041300,0.278456,302.023473,302.023473,1.753247
0.300000,65.027097,0.278419,301.941033,301.941033,1.753150
0.305000,65.012900,0.278381,301.858690,301.858690,1.753053
0.310000,64.998709,0.278343,301.776452,301.776452,1.752957
0.315000,64.984524,0.278306,301.694317,301.694317,1.752861
0.320000,64.970345,0.278268,301.612284,301.612284,1.752765
0.325000,64.956172,0.278231,301.530353,301.530353,1.752669
0.330000,64.942005,0.278193,301.448524,301.448524,1.752573
0.335000,64.927846,0.278156,301.366803,301.366803,1.752478
0.340000,64.913690,0.278119,301.285171,301.285171,1.752383
0.345000,64.899542,0.278081,301.203649,301.203649,1.752288
0.350000,64.885399,0.278044,301.122223,301.122223,1.752193
0.355000,64.871263,0.278006,301.040902,301.040902,1.752098
0.360000,64.857132,0.277969,300.959681,300.959681,1.752004
0.365000,64.843008,0.277931,300.878558,300.878558,1.751910
0.370000,64.828889,0.277894,300.797535,300.797535,1.751816
0.375000,64.814777,0.277857,300.716614,300.716614,1.751722
0.380000,64.800669,0.277819,300.635792,300.635792,1.751629
0.385000,64.786567,0.277782,300.555064,300.555064,1.751536
0.390000,64.772472,0.277745,300.474440,300.474440,1.751442
0.395000,64.758382,0.277707,300.393907,300.393907,1.751350
0.400000,64.744298,0.277670,300.313479,300.313479,1.751257
0.405000,64.730221,0.277633,300.233152,300.233152,1.751164
0.410000,64.716147,0.277595,300.152916,300.152916,1.751072
0.415000,64.702081,0.277558,300.072780,300.072780,1.750980
0.420000,64.688019,0.277521,299.992742,299.992742,1.750888
0.425000,64.673965,0.277484,299.912801,299.912801,1.750797
0.430000,64.659915,0.277446,299.832959,299.832959,1.750705
0.435000,64.645871,0.277409,299.753213,299.753213,1.750614
0.440000,64.631832,0.277372,299.673561,299.673561,1.750523
0.445000,64.617799,0.277335,299.594005,299.594005,1.750432
0.450000,64.603772,0.277297,299.514547,299.514547,1.750341
0.455000,64.589751,0.277260,299.435187,299.435187,1.750251
0.460000,64.575734,0.277223,299.355921,299.355921,1.750161
0.465000,64.561723,0.277186,299.276744,299.276744,1.750071
0.470000,64.547718,0.277149,299.197669,299.197669,1.749981
0.475000,64.533719,0.277112,299.118686,299.118686,1.749891
0.480000,64.519725,0.277074,299.039804,299.039804,1.749802
0.485000,64.505737,0.277037,298.961012,298.961012,1.749712
0.490000,64.491753,0.277000,298.882309,298.882309,1.749623
0.495000,64.477776,0.276963,298.803709,298.803709,1.749535
0.500000,64.463802,0.276926,298.725192,298.725192,1.749446
0.505000,64.449837,0.276889,298.646782,298.646782,1.749358
0.510000,64.435874,0.276852,298.568458,298.568458,1.749269
0.515000,64.421919,0.276815,298.490228,298.490228,1.749181
0.520000,64.407967,0.276778,298.412089,298.412089,1.749093
0.525000,64.394022,0.276741,298.334044,298.334044,1.749006
0.530000,64.380082,0.276704,298.256095,298.256095,1.748918
0.535000,64.366147,0.276667,298.178231,298.178231,1.748831
0.540000,64.352217,0.276630,298.100466,298.100466,1.748744
0.545000,64.338292,0.276593,298.022783,298.022783,1.748657
0.550000,64.324374,0.276556,297.945207,297.945207,1.748571
0.555000,64.310460,0.276519,297.867711,297.867711,1.748484
0.560000,64.296551,0.276482,297.790307,297.790307,1.748398
0.565000,64.282647,0.276445,297.712997,297.712997,1.748312
0.570000,64.268748,0.276408,297.635778,297.635778,1.748226
0.575000,64.254856,0.276371,297.558648,297.558648,1.748140
0.580000,64.240967,0.276334,297.481610,297.481610,1.748055
0.585000,64.227085,0.276298,297.404663,297.404663,1.747969
0.590000,64.213206,0.276261,297.327798,297.327798,1.747884
0.595000,64.199335,0.276224,297.251037,297.251037,1.747799
0.600000,64.185466,0.276187,297.174354,297.174354,1.747715
0.605000,64.171603,0.276150,297.097764,297.097764,1.747630
0.610000,64.157746,0.276113,297.021263,297.021263,1.747546
0.615000,64.143894,0.276077,296.944854,296.944854,1.747462
0.620000,64.130046,0.276040,296.868533,296.868533,1.747378
0.625000,64.116204,0.276003,296.792302,296.792302,1.747294
0.630000,64.102366,0.275966,296.716155,296.716155,1.747210
0.635000,64.088534,0.275929,296.640094,296.640094,1.747127
0.640000,64.074706,0.275893,296.564126,296.564126,1.747044
0.645000,64.060884,0.275856,296.488246,296.488246,1.746961
0.650000,64.047066,0.275819,296.412455,296.412455,1.746878
0.655000,64.033254,0.275782,296.336750,296.336750,1.746795
0.660000,64.019445,0.275746,296.261127,296.261127,1.746713
0.665000,64.005643,0.275709,296.185596,296.185596,1.746631
0.670000,63.991845,0.275672,296.110156,296.110156,1.746549
0.675000,63.978052,0.275636,296.034797,296.034797,1.746467
0.680000,63.964264,0.275599,295.959527,295.959527,1.746385
0.685000,63.950479,0.275562,295.884338,295.884338,1.746304
0.690000,63.936701,0.275525,295.809238,295.809238,1.746223
0.695000,63.922927,0.275489,295.734225,295.734225,1.746142
0.700000,63.909159,0.275452,295.659307,295.659307,1.746061
0.705000,63.895393,0.275416,295.584460,295.584460,1.745980
0.710000,63.881634,0.275379,295.509705,295.509705,1.745899
0.715000,63.867879,0.275342,295.435033,295.435033,1.745819
0.720000,63.854129,0.275306,295.360447,295.360447,1.745739
0.725000,63.840384,0.275269,295.285949,295.285949,1.745659
0.730000,63.826643,0.275232,295.211532,295.211532,1.745579
0.735000,63.812907,0.275196,295.137201,295.137201,1.745500
0.740000,63.799176,0.275159,295.062954,295.062954,1.745420
0.745000,63.785449,0.275123,294.988795,294.988795,1.745341
0.750000,63.771728,0.275086,294.914716,294.914716,1.745262
0.755000,63.758010,0.275050,294.840720,294.840720,1.745183
0.760000,63.744296,0.275013,294.766806,294.766806,1.745104
0.765000,63.730590,0.274977,294.692985,294.692985,1.745026
0.770000,63.716885,0.274940,294.619236,294.619236,1.744948
0.775000,63.703186,0.274904,294.545574,294.545574,1.744870
0.780000,63.689492,0.274867,294.472002,294.472002,1.744792
0.785000,63.675802,0.274831,294.398503,294.398503,1.744714
0.790000,63.662117,0.274794,294.325096,294.325096,1.744636
0.795000,63.648436,0.274758,294.251762,294.251762,1.744559
0.800000,63.634759,0.274721,294.178510,294.178510,1.744482
0.805000,63.621088,0.274685,294.105349,294.105349,1.744405
0.810000,63.607421,0.274649,294.032267,294.032267,1.744328
0.815000,63.593758,0.274612,293.959264,293.959264,1.744251
0.820000,63.580100,0.274576,293.886347,293.886347,1.744175
0.825000,63.566445,0.274539,293.813505,293.813505,1.744099
0.830000,63.552797,0.274503,293.740754,293.740754,1.744023
0.835000,63.539152,0.274467,293.668080,293.668080,1.743947
0.840000,63.525511,0.274430,293.595483,293.595483,1.743871
0.845000,63.511875,0.274394,293.522969,293.522969,1.743796
0.850000,63.498243,0.274357,293.450536,293.450536,1.743720
0.855000,63.484616,0.274321,293.378184,293.378184,1.743645
0.860000,63.470993,0.274285,293.305916,293.305916,1.743570
0.865000,63.457375,0.274248,293.233724,293.233724,1.743495
0.870000,63.443760,0.274212,293.161610,293.161610,1.743421
0.875000,63.430150,0.274176,293.089579,293.089579,1.743346
0.880000,63.416545,0.274139,293.017627,293.017627,1.743272
0.885000,63.402944,0.274103,292.945759,292.945759,1.743198
0.890000,63.389347,0.274067,292.873964,292.873964,1.743124
0.895000,63.375754,0.274030,292.802255,292.802255,1.743050
0.900000,63.362166,0.273994,292.730621,292.730621,1.742977
0.905000,63.348582,0.273958,292.659066,292.659066,1.742903
0.910000,63.335002,0.273922,292.587590,292.587590,1.742830
0.915000,63.321427,0.273885,292.516198,292.516198,1.742757
0.920000,63.307855,0.273849,292.444874,292.444874,1.742684
0.925000,63.294288,0.273813,292.373636,292.373636,1.742612
0.930000,63.280725,0.273777,292.302472,292.302472,1.742539
0.935000,63.267167,0.273741,292.231393,292.231393,1.742467
0.940000,63.253613,0.273704,292.160389,292.160389,1.742395
0.945000,63.240062,0.273668,292.089457,292.089457,1.742323
0.950000,63.226516,0.273632,292.018608,292.018608,1.742251
0.955000,63.212975,0.273596,291.947844,291.947844,1.742180
0.960000,63.199437,0.273560,291.877143,291.877143,1.742108
0.965000,63.185904,0.273523,291.806531,291.806531,1.742037
0.970000,63.172375,0.273487,291.735993,291.735993,1.741966
0.975000,63.158848,0.273451,291.665522,291.665522,1.741895
0.980000,63.145328,0.273415,291.595140,291.595140,1.741825
0.985000,63.131811,0.273379,291.524829,291.524829,1.741754
0.990000,63.118298,0.273343,291.454598,291.454598,1.741684
0.995000,63.104789,0.273307,291.384443,291.384443,1.741614
1.000000,63.091285,0.273271,291.314369,291.314369,1.741544
1.005000,63.077783,0.273235,291.244362,291.244362,1.741474
1.010000,63.064287,0.273198,291.174433,291.174433,1.741404
1.015000,63.050794,0.273162,291.104584,291.104584,1.741335
1.020000,63.037305,0.273126,291.034804,291.034804,1.741266
1.025000,63.023821,0.273090,290.965111,290.965111,1.741196
1.030000,63.010340,0.273054,290.895480,290.895480,1.741128
1.035000,62.996864,0.273018,290.825934,290.825934,1.741059
1.040000,62.983392,0.272982,290.756459,290.756459,1.740990
1.045000,62.969924,0.272946,290.687063,290.687063,1.740922
1.050000,62.956459,0.272910,290.617735,290.617735,1.740854
1.055000,62.942999,0.272874,290.548488,290.548488,1.740786
1.060000,62.929543,0.272838,290.479318,290.479318,1.740718
1.065000,62.916089,0.272802,290.410212,290.410212,1.740650
1.070000,62.902642,0.272766,290.341195,290.341195,1.740583
1.075000,62.889197,0.272730,290.272242,290.272242,1.740515
1.080000,62.875755,0.272694,290.203363,290.203363,1.740448
1.085000,62.862319,0.272658,290.134558,290.134558,1.740381
1.090000,62.848887,0.272622,290.065835,290.065835,1.740314
1.095000,62.835456,0.272586,289.997173,289.997173,1.740248
1.100000,62.822031,0.272550,289.928593,289.928593,1.740181
1.105000,62.808611,0.272514,289.860089,289.860089,1.740115
1.110000,62.795192,0.272478,289.791648,289.791648,1.740049
1.115000,62.781779,0.272442,289.723294,289.723294,1.739983
1.120000,62.768370,0.272406,289.655004,289.655004,1.739917
1.125000,62.754965,0.272370,289.586790,289.586790,1.739851
1.130000,62.741562,0.272334,289.518645,289.518645,1.739786
1.135000,62.728164,0.272299,289.450577,289.450577,1.739721
1.140000,62.714769,0.272263,289.382578,289.382578,1.739656
1.145000,62.701379,0.272227,289.314655,289.314655,1.739591
1.150000,62.687991,0.272191,289.246797,289.246797,1.739526
1.155000,62.674610,0.272155,289.179022,289.179022,1.739461
1.160000,62.661231,0.272119,289.111321,289.111321,1.739397
1.165000,62.647855,0.272083,289.043679,289.043679,1.739333
1.170000,62.634483,0.272048,288.976115,288.976115,1.739269
1.175000,62.621115,0.272012,288.908624,288.908624,1.739205
1.180000,62.607751,0.271976,288.841204,288.841204,1.739141
1.185000,62.594391,0.271940,288.773855,288.773855,1.739078
1.190000,62.581034,0.271904,288.706575,288.706575,1.739014
1.195000,62.567681,0.271868,288.639367,288.639367,1.738951
1.200000,62.554331,0.271833,288.572231,288.572231,1.738888
1.205000,62.540987,0.271797,288.505173,288.505173,1.738825
1.210000,62.527644,0.271761,288.438180,288.438180,1.738763
1.215000,62.514306,0.271725,288.371251,288.371251,1.738700
1.220000,62.500971,0.271690,288.304403,288.304403,1.738638
1.225000,62.487641,0.271654,288.237623,288.237623,1.738575
1.230000,62.474314,0.271618,288.170911,288.170911,1.738513
1.235000,62.460990,0.271582,288.104266,288.104266,1.738452
1.240000,62.447670,0.271546,288.037694,288.037694,1.738390
1.245000,62.434354,0.271511,287.971198,287.971198,1.738328
1.250000,62.421042,0.271475,287.904770,287.904770,1.738267
1.255000,62.407733,0.271439,287.838405,287.838405,1.738206
1.260000,62.394426,0.271403,287.772111,287.772111,1.738145
1.265000,62.381126,0.271368,287.705897,287.705897,1.738084
1.270000,62.367827,0.271332,287.639741,287.639741,1.738024
1.275000,62.354533,0.271296,287.573660,287.573660,1.737963
1.280000,62.341241,0.271261,287.507639,287.507639,1.737903
1.285000,62.327954,0.271225,287.441699,287.441699,1.737843
1.290000,62.314670,0.271189,287.375824,287.375824,1.737783
1.295000,62.301391,0.271154,287.310018,287.310018,1.737723
1.300000,62.288114,0.271118,287.244282,287.244282,1.737663
1.305000,62.274840,0.271082,287.178611,287.178611,1.737604
1.310000,62.261571,0.271047,287.113013,287.113013,1.737544
1.315000,62.248304,0.271011,287.047477,287.047477,1.737485
1.320000,62.235042,0.270976,286.982018,286.982018,1.737426
1.325000,62.221783,0.270940,286.916620,286.916620,1.737368
1.330000,62.208527,0.270904,286.851293,286.851293,1.737309
1.335000,62.195275,0.270869,286.786033,286.786033,1.737250
1.340000,62.182026,0.270833,286.720840,286.720840,1.737192
1.345000,62.168781,0.270797,286.655716,286.655716,1.737134
1.350000,62.155538,0.270762,286.590656,286.590656,1.737076
1.355000,62.142301,0.270726,286.525672,286.525672,1.737018
1.360000,62.129067,0.270691,286.460753,286.460753,1.736961
1.365000,62.115836,0.270655,286.395903,286.395903,1.736903
1.370000,62.102608,0.270620,286.331116,286.331116,1.736846
1.375000,62.089383,0.270584,286.266390,286.266390,1.736789
1.380000,62.076162,0.270548,286.201740,286.201740,1.736732
1.385000,62.062945,0.270513,286.137159,286.137159,1.736675
1.390000,62.049730,0.270477,286.072636,286.072636,1.736618
1.395000,62.036520,0.270442,286.008186,286.008186,1.736562
1.400000,62.023313,0.270406,285.943804,285.943804,1.736506
1.405000,62.010109,0.270371,285.879483,285.879483,1.736450
1.410000,61.996908,0.270335,285.815232,285.815232,1.736394
1.415000,61.983711,0.270300,285.751044,285.751044,1.736338
1.420000,61.970517,0.270264,285.686922,285.686922,1.736282
1.425000,61.957327,0.270229,285.622873,285.622873,1.736227
1.430000,61.944140,0.270193,285.558885,285.558885,1.736171
1.435000,61.930957,0.270158,285.494965,285.494965,1.736116
1.440000,61.917776,0.270122,285.431107,285.431107,1.736061
1.445000,61.904599,0.270087,285.367317,285.367317,1.736006
1.450000,61.891426,0.270051,285.303593,285.303593,1.735952
1.455000,61.878255,0.270016,285.239929,285.239929,1.735897
1.460000,61.865088,0.269980,285.176335,285.176335,1.735843
1.465000,61.851925,0.269945,285.112811,285.112811,1.735789
1.470000,61.838764,0.269909,285.049350,285.049350,1.735735
1.475000,61.825607,0.269874,284.985948,284.985948,1.735681
1.480000,61.812453,0.269839,284.922612,284.922612,1.735627
1.485000,61.799304,0.269803,284.859349,284.859349,1.735574
1.490000,61.786155,0.269768,284.796140,284.796140,1.735520
1.495000,61.773012,0.269732,284.733002,284.733002,1.735467
1.500000,61.759871,0.269697,284.669926,284.669926,1.735414
1.505000,61.746733,0.269661,284.606915,284.606915,1.735362
1.510000,61.733599,0.269626,284.543973,284.543973,1.735309
1.515000,61.720469,0.269591,284.481091,284.481091,1.735256
1.520000,61.707340,0.269555,284.418269,284.418269,1.735204
1.525000,61.694217,0.269520,284.355518,284.355518,1.735152
1.530000,61.681095,0.269484,284.292831,284.292831,1.735100
1.535000,61.667978,0.269449,284.230204,284.230204,1.735048
1.540000,61.654863,0.269414,284.167644,284.167644,1.734996
1.545000,61.641752,0.269378,284.105147,284.105147,1.734945
1.550000,61.628643,0.269343,284.042714,284.042714,1.734893
1.555000,61.615538,0.269308,283.980341,283.980341,1.734842
1.560000,61.602435,0.269272,283.918030,283.918030,1.734791
1.565000,61.589338,0.269237,283.855790,283.855790,1.734740
1.570000,61.576241,0.269202,283.793608,283.793608,1.734689
1.575000,61.563150,0.269166,283.731494,283.731494,1.734639
1.580000,61.550060,0.269131,283.669433,283.669433,1.734588
1.585000,61.536975,0.269096,283.607449,283.607449,1.734538
1.590000,61.523891,0.269061,283.545517,283.545517,1.734488
1.595000,61.510812,0.269025,283.483651,283.483651,1.734438
1.600000,61.497736,0.268990,283.421851,283.421851,1.734389
1.605000,61.484662,0.268955,283.360107,283.360107,1.734339
1.610000,61.471592,0.268919,283.298430,283.298430,1.734290
1.615000,61.458525,0.268884,283.236814,283.236814,1.734240
1.620000,61.445460,0.268849,283.175257,283.175257,1.734191
1.625000,61.432399,0.268813,283.113763,283.113763,1.734142
1.630000,61.419343,0.268778,283.052342,283.052342,1.734093
1.635000,61.406287,0.268743,282.990971,282.990971,1.734045
1.640000,61.393236,0.268708,282.929667,282.929667,1.733996
1.645000,61.380188,0.268672,282.868419,282.868419,1.733948
1.650000,61.367142,0.268637,282.807240,282.807240,1.733900
1.655000,61.354100,0.268602,282.746116,282.746116,1.733852
1.660000,61.341060,0.268567,282.685056,282.685056,1.733804
1.665000,61.328024,0.268532,282.624060,282.624060,1.733757
1.670000,61.314990,0.268496,282.563121,282.563121,1.733709
1.675000,61.301962,0.268461,282.502251,282.502251,1.733662
1.680000,61.288935,0.268426,282.441440,282.441440,1.733615
1.685000,61.275910,0.268391,282.380683,282.380683,1.733568
1.690000,61.262889,0.268355,282.319992,282.319992,1.733521
1.695000,61.249872,0.268320,282.259363,282.259363,1.733474
1.700000,61.236856,0.268285,282.198791,282.198791,1.733427
1.705000,61.223845,0.268250,282.138286,282.138286,1.733381
1.710000,61.210836,0.268215,282.077833,282.077833,1.733335
1.715000,61.197831,0.268180,282.017447,282.017447,1.733289
1.720000,61.184827,0.268144,281.957119,281.957119,1.733243
1.725000,61.171828,0.268109,281.896852,281.896852,1.733197
1.730000,61.158832,0.268074,281.836647,281.836647,1.733152
1.735000,61.145838,0.268039,281.776502,281.776502,1.733106
1.740000,61.132847,0.268004,281.716419,281.716419,1.733061
1.745000,61.119860,0.267969,281.656392,281.656392,1.733016
1.750000,61.106875,0.267934,281.596423,281.596423,1.732971
1.755000,61.093893,0.267899,281.536517,281.536517,1.732926
1.760000,61.080913,0.267863,281.476668,281.476668,1.732882
1.765000,61.067938,0.267828,281.416887,281.416887,1.732837
1.770000,61.054965,0.267793,281.357160,281.357160,1.732793
1.775000,61.041995,0.267758,281.297487,281.297487,1.732749
1.780000,61.029028,0.267723,281.237884,281.237884,1.732705
1.785000,61.016065,0.267688,281.178335,281.178335,1.732661
1.790000,61.003103,0.267653,281.118843,281.118843,1.732617
1.795000,60.990145,0.267618,281.059412,281.059412,1.732574
1.800000,60.977190,0.267583,281.000046,281.000046,1.732530
1.805000,60.964237,0.267548,280.940731,280.940731,1.732487
1.810000,60.951288,0.267512,280.881481,280.881481,1.732444
1.815000,60.938342,0.267477,280.822287,280.822287,1.732401
1.820000,60.925397,0.267442,280.763147,280.763147,1.732359
1.825000,60.912457,0.267407,280.704071,280.704071,1.732316
1.830000,60.899519,0.267372,280.645054,280.645054,1.732274
1.835000,60.886584,0.267337,280.586095,280.586095,1.732231
1.840000,60.873652,0.267302,280.527191,280.527191,1.732189
1.845000,60.860723,0.267267,280.468350,280.468350,1.732147
1.850000,60.847797,0.267232,280.409566,280.409566,1.732106
1.855000,60.834874,0.267197,280.350839,280.350839,1.732064
1.860000,60.821953,0.267162,280.292172,280.292172,1.732023
1.865000,60.809035,0.267127,280.233564,280.233564,1.731981
1.870000,60.796120,0.267092,280.175009,280.175009,1.731940
1.875000,60.783209,0.267057,280.116519,280.116519,1.731899
1.880000,60.770299,0.267022,280.058083,280.058083,1.731859
1.885000,60.757393,0.266987,279.999704,279.999704,1.731818
1.890000,60.744489,0.266952,279.941377,279.941377,1.731777
1.895000,60.731589,0.266917,279.883116,279.883116,1.731737
1.900000,60.718690,0.266882,279.824910,279.824910,1.731697
1.905000,60.705797,0.266847,279.766764,279.766764,1.731657
1.910000,60.692904,0.266812,279.708675,279.708675,1.731617
1.915000,60.680014,0.266777,279.650635,279.650635,1.731577
1.920000,60.667128,0.266742,279.592660,279.592660,1.731538
1.925000,60.654245,0.266707,279.534743,279.534743,1.731498
1.930000,60.641364,0.266672,279.476884,279.476884,1.731459
1.935000,60.628485,0.266637,279.419071,279.419071,1.731420
1.940000,60.615610,0.266602,279.361322,279.361322,1.731381
1.945000,60.602737,0.266567,279.303636,279.303636,1.731342
1.950000,60.589867,0.266533,279.245994,279.245994,1.731304
1.955000,60.577000,0.266498,279.188416,279.188416,1.731265
1.960000,60.564136,0.266463,279.130895,279.130895,1.731227
1.965000,60.551274,0.266428,279.073431,279.073431,1.731189
1.970000,60.538415,0.266393,279.016018,279.016018,1.731151
1.975000,60.525560,0.266358,278.958671,278.958671,1.731113
1.980000,60.512706,0.266323,278.901373,278.901373,1.731075
1.985000,60.499856,0.266288,278.844130,278.844130,1.731038
1.990000,60.487009,0.266253,278.786950,278.786950,1.731000
1.995000,60.474164,0.266218,278.729819,278.729819,1.730963
2.000000,60.461320,0.266184,278.672742,278.672742,1.730926
2.005000,60.448481,0.266149,278.615732,278.615732,1.730889
2.010000,60.435644,0.266114,278.558769,278.558769,1.730852
2.015000,60.422810,0.266079,278.501862,278.501862,1.730816
2.020000,60.409979,0.266044,278.445015,278.445015,1.730779
2.025000,60.397151,0.266009,278.388223,278.388223,1.730743
2.030000,60.384325,0.265974,278.331484,278.331484,1.730707
2.035000,60.371501,0.265939,278.274802,278.274802,1.730671
2.040000,60.358680,0.265905,278.218175,278.218175,1.730635
2.045000,60.345863,0.265870,278.161600,278.161600,1.730600
2.050000,60.333048,0.265835,278.105088,278.105088,1.730564
2.055000,60.320235,0.265800,278.048620,278.048620,1.730529
2.060000,60.307425,0.265765,277.992213,277.992213,1.730494
2.065000,60.294618,0.265730,277.935864,277.935864,1.730459
2.070000,60.281814,0.265696,277.879565,277.879565,1.730424
2.075000,60.269012,0.265661,277.823325,277.823325,1.730389
2.080000,60.256212,0.265626,277.767137,277.767137,1.730354
2.085000,60.243417,0.265591,277.711008,277.711008,1.730320
2.090000,60.230622,0.265556,277.654928,277.654928,1.730286
2.095000,60.217832,0.265521,277.598908,277.598908,1.730252
2.100000,60.205043,0.265487,277.542939,277.542939,1.730218
2.105000,60.192257,0.265452,277.487023,277.487023,1.730184
2.110000,60.179474,0.265417,277.431163,277.431163,1.730150
2.115000,60.166693,0.265382,277.375356,277.375356,1.730117
2.120000,60.153915,0.265348,277.319607,277.319607,1.730083
2.125000,60.141141,0.265313,277.263907,277.263907,1.730050
2.130000,60.128367,0.265278,277.208265,277.208265,1.730017
2.135000,60.115598,0.265243,277.152677,277.152677,1.729984
2.140000,60.102830,0.265208,277.097144,277.097144,1.729952
2.145000,60.090066,0.265174,277.041659,277.041659,1.729919
2.150000,60.077304,0.265139,276.986235,276.986235,1.729887
2.155000,60.064544,0.265104,276.930860,276.930860,1.729855
2.160000,60.051787,0.265070,276.875539,276.875539,1.729822
2.165000,60.039033,0.265035,276.820274,276.820274,1.729790
2.170000,60.026280,0.265000,276.765056,276.765056,1.729759
2.175000,60.013531,0.264965,276.709899,276.709899,1.729727
2.180000,60.000785,0.264931,276.654794,276.654794,1.729696
2.185000,59.988041,0.264896,276.599743,276.599743,1.729664
2.190000,59.975299,0.264861,276.544743,276.544743,1.729633
2.195000,59.962562,0.264826,276.489800,276.489800,1.729602
2.200000,59.949824,0.264792,276.434905,276.434905,1.729571
2.205000,59.937091,0.264757,276.380061,276.380061,1.729541
2.210000,59.924360,0.264722,276.325278,276.325278,1.729510
2.215000,59.911631,0.264688,276.270543,276.270543,1.729480
2.220000,59.898905,0.264653,276.215861,276.215861,1.729449
2.225000,59.886182,0.264618,276.161233,276.161233,1.729419
2.230000,59.873461,0.264584,276.106660,276.106660,1.729389
2.235000,59.860743,0.264549,276.052137,276.052137,1.729360
2.240000,59.848027,0.264514,275.997663,275.997663,1.729330
2.245000,59.835315,0.264480,275.943250,275.943250,1.729300
2.250000,59.822603,0.264445,275.888879,275.888879,1.729271
2.255000,59.809895,0.264410,275.834568,275.834568,1.729242
2.260000,59.797190,0.264376,275.780312,275.780312,1.729213
2.265000,59.784487,0.264341,275.726098,275.726098,1.729184
2.270000,59.771786,0.264306,275.671944,275.671944,1.729155
2.275000,59.759088,0.264272,275.617838,275.617838,1.729127
2.280000,59.746392,0.264237,275.563784,275.563784,1.729098
2.285000,59.733699,0.264202,275.509783,275.509783,1.729070
2.290000,59.721009,0.264168,275.455841,275.455841,1.729042
2.295000,59.708321,0.264133,275.401942,275.401942,1.729014
2.300000,59.695636,0.264098,275.348102,275.348102,1.728986
2.305000,59.682953,0.264064,275.294307,275.294307,1.728959
2.310000,59.670272,0.264029,275.240564,275.240564,1.728931
2.315000,59.657594,0.263994,275.186875,275.186875,1.728904
2.320000,59.644918,0.263960,275.133235,275.133235,1.728877
2.325000,59.632245,0.263925,275.079649,275.079649,1.728850
2.330000,59.619575,0.263891,275.026116,275.026116,1.728823
2.335000,59.606907,0.263856,274.972634,274.972634,1.728796
2.340000,59.594241,0.263822,274.919199,274.919199,1.728769
2.345000,59.581579,0.263787,274.865825,274.865825,1.728743
2.350000,59.568917,0.263752,274.812488,274.812488,1.728717
2.355000,59.556260,0.263718,274.759214,274.759214,1.728691
2.360000,59.543604,0.263683,274.705987,274.705987,1.728665
2.365000,59.530951,0.263649,274.652809,274.652809,1.728639
2.370000,59.518300,0.263614,274.599684,274.599684,1.728613
2.375000,59.505652,0.263580,274.546607,274.546607,1.728588
2.380000,59.493006,0.263545,274.493586,274.493586,1.728562
2.385000,59.480363,0.263510,274.440608,274.440608,1.728537
2.390000,59.467722,0.263476,274.387691,274.387691,1.728512
2.395000,59.455084,0.263441,274.334818,274.334818,1.728487
2.400000,59.442447,0.263407,274.281995,274.281995,1.728462
2.405000,59.429814,0.263372,274.229225,274.229225,1.728438
2.410000,59.417183,0.263338,274.176507,274.176507,1.728413
2.415000,59.404555,0.263303,274.123838,274.123838,1.728389
2.420000,59.391928,0.263268,274.071216,274.071216,1.728365
2.425000,59.379304,0.263234,274.018646,274.018646,1.728341
2.430000,59.366682,0.263199,273.966123,273.966123,1.728317
2.435000,59.354065,0.263165,273.913663,273.913663,1.728293
2.440000,59.341447,0.263130,273.861241,273.861241,1.728270
2.445000,59.328833,0.263096,273.808872,273.808872,1.728246
2.450000,59.316220,0.263061,273.756548,273.756548,1.728223
2.455000,59.303612,0.263027,273.704285,273.704285,1.728200
2.460000,59.291005,0.262993,273.652064,273.652064,1.728177
2.465000,59.278400,0.262958,273.599893,273.599893,1.728154
2.470000,59.265797,0.262923,273.547771,273.547771,1.728132
2.475000,59.253197,0.262889,273.495700,273.495700,1.728109
2.480000,59.240601,0.262854,273.443687,273.443687,1.728087
2.485000,59.228006,0.262820,273.391714,273.391714,1.728065
2.490000,59.215412,0.262786,273.339787,273.339787,1.728043
2.495000,59.202822,0.262751,273.287913,273.287913,1.728021
2.500000,59.190235,0.262717,273.236096,273.236096,1.727999
2.505000,59.177649,0.262682,273.184318,273.184318,1.727978
2.510000,59.165065,0.262648,273.132596,273.132596,1.727956
